TestDataID1,TestDataID2,TestDataID3,Depth,Iterations,LearningRate,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
15,24,25,3,300,0.05,0.999064519,0.724620347,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,HeavyAtomMolWt,LUMO,FractionCSP3,BalabanJ,MolWt,Eads100
15,24,26,3,300,0.1,0.999998432,0.939147144,HOMO,MolWt,ATS0dv,Kappa1,MinPartialCharge,CT100,TPSA,MaxAbsPartialCharge,LUMO,HeavyAtomMolWt
15,24,27,3,300,0.05,0.999322344,0.692567697,HOMO,ATS0dv,MolWt,Kappa1,CT100,HeavyAtomMolWt,MinPartialCharge,Chi0,LabuteASA,BalabanJ
15,24,28,3,300,0.1,0.999995143,0.955110675,HOMO,MolWt,Kappa1,ATS0dv,Eads100,CT100,HeavyAtomMolWt,LUMO,MinPartialCharge,MaxAbsPartialCharge
15,24,29,5,300,0.1,1,0.904113665,HOMO,FractionCSP3,LabuteASA,Kappa1,MaxAbsPartialCharge,Chi0,Eads100,LUMO,PEOE_VSA1,CT100
15,25,26,7,200,0.05,0.999838709,0.256373664,Kappa1,HOMO,MaxAbsPartialCharge,MolWt,FractionCSP3,LUMO,CT100,LogEE_A,BalabanJ,ATS0dv
15,25,27,3,200,0.1,0.999848808,0.038299677,ATS0dv,HOMO,FractionCSP3,BalabanJ,CT100,LUMO,Chi0,MinPartialCharge,TPSA,HeavyAtomMolWt
15,25,28,7,100,0.1,0.999837286,0.383558463,ATS0dv,HOMO,FractionCSP3,LUMO,CT100,SpAbs_A,Eads100,MinPartialCharge,MolWt,HeavyAtomMolWt
15,25,29,7,300,0.05,0.999997975,0.434035474,HOMO,ATS0dv,LUMO,LogEE_A,SpAbs_A,MaxAbsPartialCharge,Kappa1,BalabanJ,MolWt,FractionCSP3
15,26,27,3,300,0.05,0.999489678,0.633268488,HOMO,ATS0dv,MolWt,LUMO,Kappa1,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,SpAbs_A,CT100
15,26,28,3,300,0.1,0.999998024,0.917860994,HOMO,LUMO,LabuteASA,CT100,ATS0dv,TPSA,Eads100,MinPartialCharge,HeavyAtomMolWt,SpAbs_A
15,26,29,5,300,0.05,0.999985471,0.914200903,HOMO,LUMO,ATS0dv,FractionCSP3,MolWt,PEOE_VSA1,NumRotatableBonds,MinPartialCharge,LogEE_A,Eads100
15,27,28,3,100,0.1,0.993447535,0.500940514,MolWt,ATS0dv,HOMO,Kappa1,HeavyAtomMolWt,MaxAbsPartialCharge,NumRotatableBonds,FractionCSP3,TPSA,LUMO
15,27,29,3,300,0.1,0.999997347,0.543302678,MolWt,HOMO,ATS0dv,Kappa1,HeavyAtomMolWt,FractionCSP3,SpAbs_A,CT100,NumRotatableBonds,TPSA
15,28,29,7,200,0.1,0.999999979,0.967638781,ATS0dv,HOMO,Chi0,MolWt,LUMO,FractionCSP3,SpAbs_A,CT100,TPSA,NumRotatableBonds
16,17,18,3,100,0.05,0.920648221,-0.651778529,MolWt,HOMO,LUMO,LabuteASA,TPSA,FractionCSP3,MinPartialCharge,MaxAbsPartialCharge,Kappa1,ATS0dv
16,17,19,3,100,0.1,0.995102211,-0.050317092,HOMO,LUMO,HeavyAtomMolWt,MolWt,TPSA,FractionCSP3,CT100,MaxAbsPartialCharge,MinPartialCharge,ATS0dv
16,17,20,3,100,0.05,0.926038372,0.270769971,HOMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,LUMO,HeavyAtomMolWt,MolWt
16,17,21,3,100,0.01,0.491543464,-8.609281073,LUMO,ATS0dv,FractionCSP3,HOMO,TPSA,Chi0,MaxAbsPartialCharge,LabuteASA,MinPartialCharge,HeavyAtomMolWt
16,17,22,5,100,0.1,0.999460595,-1.568426839,ATS0dv,LogEE_A,MolWt,HOMO,LUMO,MaxAbsPartialCharge,BalabanJ,HeavyAtomMolWt,CT100,Kappa1
16,17,23,5,300,0.05,0.999994022,0.094941852,HOMO,ATS0dv,HeavyAtomMolWt,Eads100,MolWt,LUMO,SpAbs_A,MaxAbsPartialCharge,CT100,Kappa1
16,17,24,3,300,0.05,0.999409114,0.642038116,HOMO,ATS0dv,MolWt,HeavyAtomMolWt,TPSA,SpAbs_A,MinPartialCharge,MaxAbsPartialCharge,Eads100,CT100
16,17,25,3,200,0.05,0.994780226,-0.003666505,HOMO,MolWt,ATS0dv,LUMO,MaxAbsPartialCharge,FractionCSP3,CT100,Kappa1,MinPartialCharge,TPSA
16,17,26,5,100,0.1,0.999549579,-2.890605742,MolWt,LogEE_A,ATS0dv,HOMO,MaxAbsPartialCharge,LUMO,BalabanJ,MinPartialCharge,NumRotatableBonds,HeavyAtomMolWt
16,17,27,3,100,0.1,0.995131267,0.302358986,MolWt,MaxAbsPartialCharge,ATS0dv,FractionCSP3,TPSA,HOMO,MinPartialCharge,NumRotatableBonds,Kappa1,BalabanJ
16,17,28,3,200,0.05,0.994386767,0.051949409,HOMO,ATS0dv,MolWt,LUMO,MaxAbsPartialCharge,NumRotatableBonds,SpAbs_A,BalabanJ,TPSA,MinPartialCharge
16,17,29,3,300,0.01,0.780593417,0.097111099,ATS0dv,HOMO,LUMO,MolWt,NumRotatableBonds,SpAbs_A,Chi0,MaxAbsPartialCharge,TPSA,LabuteASA
16,18,19,3,100,0.01,0.449553268,-0.330572949,LUMO,HOMO,ATS0dv,MolWt,Chi0,SpAbs_A,FractionCSP3,NumRotatableBonds,LogEE_A,Kappa1
16,18,20,3,100,0.05,0.921102052,0.1159622,HOMO,NumRotatableBonds,ATS0dv,LUMO,TPSA,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt,FractionCSP3
16,18,21,5,100,0.01,0.559814559,-13.18253396,ATS0dv,LUMO,HOMO,FractionCSP3,Chi0,LabuteASA,LogEE_A,CT100,MaxAbsPartialCharge,MolWt
16,18,22,3,100,0.05,0.920240574,-0.618414523,HOMO,ATS0dv,MolWt,LUMO,Kappa1,NumRotatableBonds,LabuteASA,HeavyAtomMolWt,Chi0,TPSA
16,18,23,3,200,0.01,0.661236827,-0.067747379,LUMO,ATS0dv,HOMO,MolWt,Chi0,SpAbs_A,Kappa1,NumRotatableBonds,LogEE_A,HeavyAtomMolWt
16,18,24,3,300,0.05,0.999579346,0.731865107,HOMO,MolWt,ATS0dv,MaxAbsPartialCharge,Eads100,TPSA,LabuteASA,HeavyAtomMolWt,Kappa1,LUMO
16,18,25,5,100,0.01,0.53066783,-0.335618947,Kappa1,ATS0dv,FractionCSP3,HOMO,LUMO,MolWt,LabuteASA,LogEE_A,SpAbs_A,Chi0
16,18,26,3,100,0.05,0.915010694,-1.09553754,HOMO,MolWt,ATS0dv,Kappa1,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA,HeavyAtomMolWt,MinPartialCharge,Eads100
16,18,27,3,100,0.1,0.995025997,0.324557512,HOMO,MolWt,ATS0dv,NumRotatableBonds,LUMO,FractionCSP3,Kappa1,MaxAbsPartialCharge,TPSA,HeavyAtomMolWt
16,18,28,3,200,0.01,0.656571276,-0.201368415,LUMO,ATS0dv,HOMO,Chi0,MolWt,SpAbs_A,NumRotatableBonds,Kappa1,LogEE_A,HeavyAtomMolWt
16,18,29,3,300,0.01,0.778381834,0.643514473,LUMO,HOMO,ATS0dv,MolWt,Chi0,SpAbs_A,NumRotatableBonds,LabuteASA,Kappa1,TPSA
16,19,20,3,100,0.1,0.994575088,-0.116545323,HOMO,NumRotatableBonds,MinPartialCharge,MolWt,ATS0dv,MaxAbsPartialCharge,FractionCSP3,LUMO,TPSA,LogEE_A
16,19,21,3,100,0.01,0.504598368,-2.238125876,LUMO,ATS0dv,HOMO,FractionCSP3,MolWt,Kappa1,MaxAbsPartialCharge,NumRotatableBonds,TPSA,HeavyAtomMolWt
16,19,22,3,200,0.05,0.992974984,0.40460919,HOMO,ATS0dv,LUMO,CT100,SpAbs_A,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt,MinPartialCharge,Eads100
16,19,23,3,100,0.1,0.993487407,-0.241577102,HOMO,LUMO,ATS0dv,Eads100,TPSA,Kappa1,CT100,FractionCSP3,HeavyAtomMolWt,LabuteASA
16,19,24,3,200,0.1,0.999926794,0.678441565,HOMO,MolWt,Kappa1,TPSA,CT100,HeavyAtomMolWt,LUMO,MaxAbsPartialCharge,MinPartialCharge,SpAbs_A
16,19,25,3,100,0.01,0.45968663,-0.978616814,LUMO,ATS0dv,HOMO,SpAbs_A,MolWt,FractionCSP3,NumRotatableBonds,LogEE_A,Chi0,Kappa1
16,19,26,3,100,0.05,0.916714865,0.425606826,HOMO,LUMO,ATS0dv,SpAbs_A,LabuteASA,MolWt,NumRotatableBonds,Kappa1,HeavyAtomMolWt,MaxAbsPartialCharge
16,19,27,3,200,0.05,0.993409147,0.04976552,HOMO,ATS0dv,MolWt,LUMO,LabuteASA,CT100,NumRotatableBonds,Kappa1,BalabanJ,FractionCSP3
16,19,28,3,200,0.05,0.994822816,-0.201827779,HOMO,LUMO,ATS0dv,MolWt,CT100,Kappa1,LabuteASA,HeavyAtomMolWt,Eads100,NumRotatableBonds
16,19,29,3,100,0.01,0.465998675,-0.311043294,HOMO,ATS0dv,LUMO,MolWt,SpAbs_A,Chi0,NumRotatableBonds,LogEE_A,HeavyAtomMolWt,TPSA
16,20,21,3,100,0.1,0.996745155,0.093203908,HOMO,ATS0dv,MinPartialCharge,LUMO,NumRotatableBonds,MaxAbsPartialCharge,Eads100,TPSA,FractionCSP3,LabuteASA
16,20,22,3,100,0.05,0.933011389,0.29436214,HOMO,NumRotatableBonds,ATS0dv,TPSA,Eads100,MinPartialCharge,LUMO,MolWt,MaxAbsPartialCharge,LabuteASA
16,20,23,5,100,0.1,0.999715444,0.115012944,HOMO,ATS0dv,LUMO,NumRotatableBonds,FractionCSP3,MolWt,HeavyAtomMolWt,MinPartialCharge,PEOE_VSA1,Eads100
16,20,24,3,100,0.05,0.912774174,-0.291416461,HOMO,MaxAbsPartialCharge,Eads100,TPSA,LUMO,MinPartialCharge,ATS0dv,NumRotatableBonds,HeavyAtomMolWt,MolWt
16,20,25,3,300,0.01,0.800110567,-0.132160893,HOMO,ATS0dv,NumRotatableBonds,LUMO,MinPartialCharge,FractionCSP3,TPSA,MaxAbsPartialCharge,Eads100,MolWt
16,20,26,3,100,0.1,0.993175805,0.308045111,HOMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,MolWt,MinPartialCharge,Kappa1,LUMO,TPSA,LogEE_A
16,20,27,5,100,0.1,0.999519685,-0.243258185,ATS0dv,HOMO,HeavyAtomMolWt,FractionCSP3,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,SpAbs_A,Kappa1,Eads100
16,20,28,7,200,0.05,0.999845684,0.090046461,HOMO,Kappa1,ATS0dv,NumRotatableBonds,LUMO,FractionCSP3,HeavyAtomMolWt,LabuteASA,Eads100,TPSA
16,20,29,3,300,0.01,0.790833954,-0.044638248,HOMO,ATS0dv,NumRotatableBonds,LUMO,TPSA,MinPartialCharge,MolWt,MaxAbsPartialCharge,HeavyAtomMolWt,Kappa1
16,21,22,3,100,0.01,0.489404672,-24.31319365,ATS0dv,LUMO,HOMO,FractionCSP3,Chi0,MolWt,MaxAbsPartialCharge,TPSA,MinPartialCharge,HeavyAtomMolWt
16,21,23,5,100,0.01,0.570585265,-5.100332566,ATS0dv,LUMO,FractionCSP3,HOMO,Kappa1,LogEE_A,Chi0,MolWt,LabuteASA,Eads100
16,21,24,3,100,0.01,0.474170917,0.131836475,ATS0dv,LUMO,HOMO,MolWt,Chi0,SpAbs_A,Kappa1,LabuteASA,FractionCSP3,HeavyAtomMolWt
16,21,25,3,100,0.01,0.494536678,-2.386367789,ATS0dv,LUMO,HOMO,FractionCSP3,Chi0,Kappa1,TPSA,MaxAbsPartialCharge,MolWt,MinPartialCharge
16,21,26,3,100,0.01,0.486203808,-30.48775614,LUMO,ATS0dv,HOMO,FractionCSP3,MaxAbsPartialCharge,Chi0,MinPartialCharge,TPSA,HeavyAtomMolWt,LabuteASA
16,21,27,3,100,0.01,0.516498199,-0.628528407,ATS0dv,LUMO,HOMO,FractionCSP3,Chi0,MolWt,TPSA,MaxAbsPartialCharge,LabuteASA,Kappa1
16,21,28,3,100,0.01,0.488117154,-6.636058027,LUMO,ATS0dv,HOMO,FractionCSP3,LabuteASA,MolWt,Chi0,TPSA,MinPartialCharge,MaxAbsPartialCharge
16,21,29,5,100,0.01,0.564635368,-2.330932204,ATS0dv,LUMO,FractionCSP3,HOMO,LabuteASA,Eads100,MinPartialCharge,NumRotatableBonds,Chi0,MolWt
16,22,23,7,100,0.1,0.999818987,0.473789199,ATS0dv,HOMO,MaxAbsPartialCharge,LabuteASA,Chi0,Eads100,MolWt,LogEE_A,LUMO,CT100
16,22,24,3,200,0.1,0.999948632,0.893934619,HOMO,MolWt,Kappa1,HeavyAtomMolWt,ATS0dv,TPSA,MaxAbsPartialCharge,CT100,MinPartialCharge,LUMO
16,22,25,7,200,0.01,0.800618262,0.168409678,ATS0dv,HOMO,LogEE_A,LUMO,MolWt,Chi0,CT100,SpAbs_A,HeavyAtomMolWt,BalabanJ
16,22,26,5,100,0.1,0.999388669,-3.773313521,FractionCSP3,HOMO,PEOE_VSA1,Kappa1,LUMO,MaxAbsPartialCharge,SpAbs_A,ATS0dv,MinPartialCharge,NumRotatableBonds
16,22,27,3,100,0.1,0.994332023,0.552483346,ATS0dv,HOMO,MolWt,Kappa1,NumRotatableBonds,LUMO,FractionCSP3,TPSA,MaxAbsPartialCharge,CT100
16,22,28,3,300,0.05,0.999457068,0.495735004,HOMO,ATS0dv,LUMO,MolWt,NumRotatableBonds,Kappa1,Eads100,BalabanJ,LabuteASA,CT100
16,22,29,5,100,0.1,0.999390399,0.700115272,FractionCSP3,HOMO,Kappa1,Chi0,HeavyAtomMolWt,PEOE_VSA1,CT100,MaxAbsPartialCharge,SpAbs_A,MinPartialCharge
16,23,24,3,300,0.1,0.999999028,0.834365573,HOMO,MolWt,ATS0dv,Kappa1,CT100,TPSA,MinPartialCharge,HeavyAtomMolWt,MaxAbsPartialCharge,LUMO
16,23,25,7,100,0.01,0.580923525,-0.444871367,ATS0dv,LUMO,LogEE_A,HOMO,MolWt,Kappa1,BalabanJ,HeavyAtomMolWt,CT100,Eads100
16,23,26,5,300,0.1,1,0.466631824,FractionCSP3,Kappa1,HOMO,ATS0dv,HeavyAtomMolWt,LUMO,MinPartialCharge,MaxAbsPartialCharge,PEOE_VSA1,LabuteASA
16,23,27,3,200,0.1,0.999974999,0.293897922,HOMO,ATS0dv,Kappa1,MolWt,HeavyAtomMolWt,TPSA,FractionCSP3,LUMO,CT100,SpAbs_A
16,23,28,3,100,0.01,0.445248219,0.131069038,ATS0dv,LUMO,HOMO,Chi0,SpAbs_A,MolWt,NumRotatableBonds,LogEE_A,LabuteASA,Kappa1
16,23,29,7,200,0.01,0.800463929,0.41205639,HOMO,ATS0dv,LUMO,MolWt,Chi0,Eads100,FractionCSP3,LogEE_A,CT100,LabuteASA
16,24,25,3,100,0.1,0.994006601,0.564134742,HOMO,ATS0dv,TPSA,SpAbs_A,MolWt,FractionCSP3,Kappa1,Eads100,MinPartialCharge,HeavyAtomMolWt
16,24,26,3,200,0.1,0.999929672,0.840890617,HOMO,MolWt,Kappa1,ATS0dv,MaxAbsPartialCharge,HeavyAtomMolWt,MinPartialCharge,CT100,TPSA,LUMO
16,24,27,3,300,0.05,0.999391088,0.346510221,HOMO,ATS0dv,MolWt,LUMO,HeavyAtomMolWt,CT100,Kappa1,MaxAbsPartialCharge,TPSA,BalabanJ
16,24,28,3,200,0.1,0.999929525,0.828475433,HOMO,MolWt,Kappa1,TPSA,ATS0dv,CT100,Eads100,HeavyAtomMolWt,MinPartialCharge,MaxAbsPartialCharge
16,24,29,3,200,0.1,0.999941445,0.688083305,HOMO,MolWt,Kappa1,Eads100,HeavyAtomMolWt,MinPartialCharge,TPSA,MaxAbsPartialCharge,CT100,FractionCSP3
16,25,26,7,100,0.05,0.98171988,-0.095974914,ATS0dv,LogEE_A,HOMO,Eads100,Chi0,FractionCSP3,HeavyAtomMolWt,LUMO,SpAbs_A,Kappa1
16,25,27,3,300,0.05,0.999388107,-0.56473108,HOMO,LUMO,ATS0dv,MolWt,BalabanJ,Kappa1,HeavyAtomMolWt,FractionCSP3,MaxAbsPartialCharge,MinPartialCharge
16,25,28,7,100,0.01,0.574125458,-0.308577007,ATS0dv,LogEE_A,HOMO,MolWt,Kappa1,Chi0,Eads100,HeavyAtomMolWt,CT100,MaxAbsPartialCharge
16,25,29,5,100,0.01,0.548691794,-0.295877387,ATS0dv,LUMO,HOMO,FractionCSP3,MolWt,LogEE_A,Kappa1,Chi0,LabuteASA,SpAbs_A
16,26,27,3,100,0.1,0.994286213,0.483166115,MolWt,HOMO,Kappa1,ATS0dv,FractionCSP3,TPSA,HeavyAtomMolWt,NumRotatableBonds,MaxAbsPartialCharge,CT100
16,26,28,5,100,0.05,0.969646174,0.323350807,Kappa1,HOMO,LUMO,FractionCSP3,HeavyAtomMolWt,LabuteASA,MaxAbsPartialCharge,Chi0,LogEE_A,ATS0dv
16,26,29,5,100,0.05,0.968227028,0.71265218,HOMO,FractionCSP3,Kappa1,HeavyAtomMolWt,ATS0dv,MaxAbsPartialCharge,LogEE_A,PEOE_VSA1,SpAbs_A,LUMO
16,27,28,3,300,0.05,0.999486581,0.172832445,HOMO,ATS0dv,MolWt,LUMO,Kappa1,CT100,LabuteASA,NumRotatableBonds,HeavyAtomMolWt,BalabanJ
16,27,29,3,100,0.1,0.993881017,0.062255357,HOMO,LUMO,ATS0dv,FractionCSP3,TPSA,Kappa1,MolWt,NumRotatableBonds,BalabanJ,HeavyAtomMolWt
16,28,29,3,200,0.01,0.659366261,0.666334155,LUMO,ATS0dv,HOMO,Chi0,NumRotatableBonds,SpAbs_A,HeavyAtomMolWt,MolWt,LabuteASA,LogEE_A
17,18,19,3,100,0.05,0.915247158,0.047234435,HOMO,SpAbs_A,LUMO,FractionCSP3,ATS0dv,BalabanJ,NumRotatableBonds,MolWt,MaxAbsPartialCharge,Kappa1
17,18,20,3,300,0.01,0.795040258,0.230644409,HOMO,NumRotatableBonds,ATS0dv,MinPartialCharge,LUMO,MaxAbsPartialCharge,TPSA,Eads100,FractionCSP3,Kappa1
17,18,21,3,100,0.01,0.491105674,-5.441141318,LUMO,ATS0dv,FractionCSP3,HOMO,TPSA,MinPartialCharge,Chi0,LabuteASA,MaxAbsPartialCharge,HeavyAtomMolWt
17,18,22,3,200,0.05,0.994361123,-1.059927381,ATS0dv,HOMO,MolWt,Eads100,NumRotatableBonds,MaxAbsPartialCharge,LabuteASA,LUMO,Chi0,MinPartialCharge
17,18,23,3,100,0.05,0.920654039,0.0725517,HOMO,SpAbs_A,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,MolWt,LUMO,MinPartialCharge,LogEE_A,Kappa1
17,18,24,3,100,0.05,0.918642465,0.631320619,HOMO,MolWt,TPSA,LabuteASA,MaxAbsPartialCharge,ATS0dv,Eads100,SpAbs_A,MinPartialCharge,NumRotatableBonds
17,18,25,3,100,0.1,0.99484967,0.247756129,HOMO,MolWt,ATS0dv,Kappa1,MaxAbsPartialCharge,LUMO,HeavyAtomMolWt,Eads100,TPSA,MinPartialCharge
17,18,26,3,100,0.05,0.919722243,-1.478464267,LUMO,MolWt,ATS0dv,HOMO,TPSA,SpAbs_A,MaxAbsPartialCharge,MinPartialCharge,LabuteASA,NumRotatableBonds
17,18,27,3,100,0.05,0.919142082,0.34297491,ATS0dv,HOMO,LUMO,BalabanJ,MolWt,MinPartialCharge,SpAbs_A,TPSA,MaxAbsPartialCharge,HeavyAtomMolWt
17,18,28,3,100,0.05,0.916542169,-0.233040018,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,SpAbs_A,TPSA,MolWt,LogEE_A,Eads100
17,18,29,3,100,0.1,0.994530701,0.403513025,HOMO,MolWt,LUMO,ATS0dv,MinPartialCharge,TPSA,FractionCSP3,Eads100,MaxAbsPartialCharge,HeavyAtomMolWt
17,19,20,7,200,0.1,0.99999998,0.183402176,HOMO,ATS0dv,MaxAbsPartialCharge,Eads100,Chi0,FractionCSP3,MinPartialCharge,MolWt,HeavyAtomMolWt,TPSA
17,19,21,3,100,0.01,0.506504078,-1.400482512,ATS0dv,LUMO,HOMO,FractionCSP3,MolWt,Chi0,LabuteASA,HeavyAtomMolWt,TPSA,MaxAbsPartialCharge
17,19,22,5,100,0.05,0.968380775,0.159405991,HOMO,ATS0dv,LUMO,HeavyAtomMolWt,MolWt,FractionCSP3,CT100,TPSA,BalabanJ,SpAbs_A
17,19,23,3,100,0.1,0.995136858,0.412738992,HOMO,LUMO,ATS0dv,MolWt,Kappa1,FractionCSP3,TPSA,HeavyAtomMolWt,CT100,MinPartialCharge
17,19,24,7,100,0.1,0.999799083,0.49536854,ATS0dv,HOMO,MaxAbsPartialCharge,Chi0,HeavyAtomMolWt,LUMO,FractionCSP3,MinPartialCharge,SpAbs_A,LabuteASA
17,19,25,5,100,0.1,0.999512437,0.143794903,HOMO,LabuteASA,FractionCSP3,Eads100,ATS0dv,MolWt,Chi0,MinPartialCharge,Kappa1,LUMO
17,19,26,7,100,0.1,0.999844679,0.11269899,HOMO,HeavyAtomMolWt,ATS0dv,FractionCSP3,LUMO,BalabanJ,LabuteASA,Chi0,MolWt,TPSA
17,19,27,5,100,0.1,0.999612113,0.396883862,ATS0dv,LabuteASA,FractionCSP3,LUMO,HOMO,Eads100,MolWt,BalabanJ,CT100,Kappa1
17,19,28,3,100,0.1,0.994925974,0.347055368,HOMO,LUMO,SpAbs_A,HeavyAtomMolWt,CT100,ATS0dv,LabuteASA,BalabanJ,Eads100,MolWt
17,19,29,5,100,0.1,0.999635036,0.237722231,HOMO,ATS0dv,CT100,FractionCSP3,Chi0,MolWt,LUMO,Kappa1,HeavyAtomMolWt,Eads100
17,20,21,7,100,0.1,0.999880977,0.255003066,ATS0dv,FractionCSP3,HOMO,Eads100,LUMO,NumRotatableBonds,TPSA,MinPartialCharge,MaxAbsPartialCharge,BalabanJ
17,20,22,5,300,0.1,1,0.312127919,HOMO,HeavyAtomMolWt,FractionCSP3,LUMO,Kappa1,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,LogEE_A
17,20,23,3,300,0.01,0.793979953,0.175187417,HOMO,NumRotatableBonds,ATS0dv,LUMO,MinPartialCharge,TPSA,MaxAbsPartialCharge,FractionCSP3,Eads100,Kappa1
17,20,24,5,200,0.05,0.999406592,0.059570203,HOMO,NumRotatableBonds,Eads100,TPSA,FractionCSP3,MaxAbsPartialCharge,LUMO,MolWt,MinPartialCharge,Kappa1
17,20,25,3,100,0.1,0.994077648,0.16464469,HOMO,ATS0dv,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,TPSA,LUMO,FractionCSP3,Eads100,Kappa1
17,20,26,3,100,0.05,0.926597545,0.261917245,HOMO,NumRotatableBonds,MaxAbsPartialCharge,ATS0dv,MinPartialCharge,TPSA,LUMO,MolWt,Eads100,LogEE_A
17,20,27,3,100,0.1,0.994632291,0.116410693,HOMO,MaxAbsPartialCharge,ATS0dv,NumRotatableBonds,Kappa1,TPSA,CT100,Eads100,HeavyAtomMolWt,MinPartialCharge
17,20,28,7,100,0.1,0.99988964,0.324943047,HOMO,LUMO,Eads100,Kappa1,ATS0dv,MaxAbsPartialCharge,LabuteASA,FractionCSP3,Chi0,MinPartialCharge
17,20,29,3,100,0.1,0.994194155,0.19615095,HOMO,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,MolWt,ATS0dv,TPSA,HeavyAtomMolWt,Kappa1,FractionCSP3
17,21,22,3,100,0.01,0.492968245,-24.85596773,LUMO,ATS0dv,HOMO,FractionCSP3,Chi0,MinPartialCharge,TPSA,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA
17,21,23,3,100,0.01,0.496117726,-2.631614351,LUMO,ATS0dv,HOMO,FractionCSP3,TPSA,Chi0,MinPartialCharge,LabuteASA,MaxAbsPartialCharge,Kappa1
17,21,24,3,100,0.1,0.99505574,0.369048553,HOMO,ATS0dv,LUMO,CT100,MolWt,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,HeavyAtomMolWt
17,21,25,5,100,0.01,0.572181702,-1.474500236,ATS0dv,LUMO,FractionCSP3,MinPartialCharge,MolWt,Kappa1,LogEE_A,HOMO,LabuteASA,SpAbs_A
17,21,26,3,100,0.01,0.493376266,-21.03807412,LUMO,ATS0dv,HOMO,MinPartialCharge,Chi0,FractionCSP3,TPSA,MaxAbsPartialCharge,HeavyAtomMolWt,LabuteASA
17,21,27,5,100,0.01,0.573288659,-0.316867473,ATS0dv,LUMO,FractionCSP3,LogEE_A,CT100,MolWt,HOMO,MaxAbsPartialCharge,NumRotatableBonds,Kappa1
17,21,28,3,100,0.01,0.494246358,-3.316719272,LUMO,ATS0dv,HOMO,Chi0,FractionCSP3,TPSA,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,LabuteASA
17,21,29,3,100,0.01,0.508192561,-1.416217471,ATS0dv,LUMO,MolWt,FractionCSP3,SpAbs_A,LabuteASA,MaxAbsPartialCharge,HeavyAtomMolWt,HOMO,Chi0
17,22,23,3,200,0.05,0.995405874,0.096809932,ATS0dv,HOMO,Eads100,MolWt,LUMO,NumRotatableBonds,TPSA,LabuteASA,MaxAbsPartialCharge,CT100
17,22,24,3,200,0.05,0.992822973,0.745366656,HOMO,ATS0dv,MolWt,Eads100,SpAbs_A,MaxAbsPartialCharge,TPSA,CT100,HeavyAtomMolWt,MinPartialCharge
17,22,25,3,100,0.1,0.99379519,0.197787851,MolWt,HOMO,ATS0dv,MaxAbsPartialCharge,Kappa1,TPSA,HeavyAtomMolWt,CT100,FractionCSP3,LUMO
17,22,26,3,200,0.05,0.993874414,-8.822760403,ATS0dv,HOMO,MolWt,LUMO,TPSA,MaxAbsPartialCharge,CT100,LabuteASA,MinPartialCharge,Kappa1
17,22,27,3,100,0.1,0.994247289,0.4585076,ATS0dv,MolWt,HOMO,NumRotatableBonds,Kappa1,TPSA,FractionCSP3,HeavyAtomMolWt,LUMO,MinPartialCharge
17,22,28,5,100,0.1,0.999638025,-0.285775817,FractionCSP3,HOMO,Kappa1,SpAbs_A,PEOE_VSA1,HeavyAtomMolWt,CT100,MaxAbsPartialCharge,LogEE_A,LUMO
17,22,29,5,200,0.05,0.999429778,0.3105886,HOMO,ATS0dv,Eads100,Kappa1,LabuteASA,FractionCSP3,CT100,MolWt,HeavyAtomMolWt,MinPartialCharge
17,23,24,7,300,0.1,1,0.657896487,MolWt,ATS0dv,HOMO,Eads100,LogEE_A,Chi0,LUMO,Kappa1,CT100,BalabanJ
17,23,25,5,100,0.05,0.97067549,0.187373489,HOMO,ATS0dv,Eads100,FractionCSP3,MinPartialCharge,MolWt,LogEE_A,Kappa1,CT100,Chi0
17,23,26,3,200,0.05,0.994865395,-0.189430858,HOMO,ATS0dv,LUMO,MolWt,TPSA,MinPartialCharge,SpAbs_A,MaxAbsPartialCharge,Eads100,CT100
17,23,27,3,200,0.05,0.995296407,0.329157935,ATS0dv,HOMO,MolWt,CT100,SpAbs_A,Kappa1,LabuteASA,HeavyAtomMolWt,Eads100,FractionCSP3
17,23,28,7,200,0.05,0.999855964,0.236609496,ATS0dv,HOMO,BalabanJ,Kappa1,CT100,MolWt,FractionCSP3,LogEE_A,MinPartialCharge,LabuteASA
