TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,MinSamplesSplit,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
1,13,27,7,300,2,0.873094567,0.277080674,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,Eads100,BalabanJ,HeavyAtomMolWt,MolWt,LabuteASA
1,13,28,7,300,2,0.867292313,0.119443363,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,MolWt,SpAbs_A,LabuteASA
1,13,29,7,300,2,0.864493665,0.189721691,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,BalabanJ,MolWt,HeavyAtomMolWt,LabuteASA
1,14,15,5,100,2,0.855440703,-0.192734441,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MolWt,LabuteASA,NumRotatableBonds,MinPartialCharge
1,14,16,5,100,2,0.858572523,-0.201516892,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MolWt,TPSA,LabuteASA,NumRotatableBonds
1,14,17,5,100,10,0.754232332,-0.890435987,LUMO,HOMO,ATS0dv,CT100,TPSA,MolWt,LabuteASA,NumRotatableBonds,BalabanJ,Eads100
1,14,18,5,100,2,0.864276623,-0.143504916,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MolWt,TPSA,NumRotatableBonds,LabuteASA
1,14,19,3,100,2,0.829872272,-0.053910707,LUMO,HOMO,ATS0dv,CT100,BalabanJ,LabuteASA,Eads100,TPSA,NumRotatableBonds,MolWt
1,14,20,7,300,5,0.844933493,0.102761994,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,TPSA,BalabanJ,Eads100,MolWt,LabuteASA
1,14,21,3,100,10,0.795619855,-1.480655418,LUMO,ATS0dv,HOMO,CT100,Eads100,TPSA,MolWt,LabuteASA,FractionCSP3,BalabanJ
1,14,22,7,100,2,0.87524233,-0.391902776,LUMO,HOMO,CT100,ATS0dv,Eads100,TPSA,LabuteASA,NumRotatableBonds,BalabanJ,MolWt
1,14,23,7,200,5,0.826820315,-0.059297112,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MolWt,NumRotatableBonds,LabuteASA,TPSA
1,14,24,7,200,2,0.873667819,0.3676395,HOMO,LUMO,CT100,ATS0dv,Eads100,BalabanJ,TPSA,LabuteASA,MolWt,SpAbs_A
1,14,25,5,100,2,0.87335729,-0.035052313,LUMO,HOMO,CT100,ATS0dv,BalabanJ,MolWt,NumRotatableBonds,Eads100,TPSA,LabuteASA
1,14,26,7,200,2,0.875861874,-0.204698938,LUMO,HOMO,ATS0dv,CT100,BalabanJ,TPSA,Eads100,LabuteASA,NumRotatableBonds,MolWt
1,14,27,5,300,2,0.871631593,0.156632823,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,BalabanJ,Eads100,LabuteASA,MolWt,SpAbs_A
1,14,28,3,100,2,0.831573269,-0.14883944,LUMO,HOMO,CT100,ATS0dv,Eads100,BalabanJ,MolWt,LabuteASA,NumRotatableBonds,TPSA
1,14,29,3,300,2,0.813899295,-0.009059456,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,LabuteASA,MolWt,SpAbs_A
1,15,16,5,100,2,0.858082957,-0.952087283,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,TPSA,MolWt,Kappa1,NumRotatableBonds
1,15,17,5,200,10,0.757643475,-4.191777582,LUMO,HOMO,ATS0dv,CT100,TPSA,NumRotatableBonds,Kappa1,BalabanJ,Eads100,MolWt
1,15,18,3,100,2,0.802006278,-0.813478062,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,Kappa1,NumRotatableBonds,MolWt,LabuteASA
1,15,19,7,100,2,0.87652413,-0.032768055,LUMO,HOMO,CT100,ATS0dv,BalabanJ,Eads100,MolWt,Kappa1,NumRotatableBonds,TPSA
1,15,20,7,300,5,0.83987249,0.190808047,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,TPSA,BalabanJ,Kappa1,MolWt
1,15,21,7,100,5,0.871362137,-4.16929016,LUMO,ATS0dv,HOMO,Eads100,CT100,TPSA,BalabanJ,MolWt,NumRotatableBonds,MinPartialCharge
1,15,22,7,100,2,0.871945056,-1.957201967,LUMO,HOMO,CT100,ATS0dv,Eads100,LabuteASA,BalabanJ,TPSA,NumRotatableBonds,MolWt
1,15,23,7,100,2,0.874766497,-0.45616053,LUMO,HOMO,CT100,ATS0dv,Eads100,BalabanJ,LabuteASA,MolWt,NumRotatableBonds,TPSA
1,15,24,5,200,2,0.862635201,0.38684427,HOMO,LUMO,CT100,ATS0dv,Eads100,MolWt,SpAbs_A,TPSA,BalabanJ,LabuteASA
1,15,25,5,100,2,0.862894394,-0.131222683,LUMO,HOMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,Eads100,LabuteASA,MolWt,Kappa1
1,15,26,7,100,2,0.876065544,-1.392385307,LUMO,HOMO,ATS0dv,CT100,TPSA,NumRotatableBonds,Eads100,BalabanJ,LabuteASA,Kappa1
1,15,27,5,300,2,0.870354071,0.161201081,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,BalabanJ,Eads100,MolWt,Kappa1,LabuteASA
1,15,28,5,200,2,0.865473406,-0.702690081,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,MolWt,Kappa1,SpAbs_A
1,15,29,7,200,2,0.870009684,-0.287595599,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,MolWt,SpAbs_A,LabuteASA
1,16,17,7,100,10,0.756455521,-2.291972544,LUMO,HOMO,ATS0dv,CT100,TPSA,LabuteASA,MolWt,BalabanJ,Kappa1,Eads100
1,16,18,5,100,2,0.866998144,-0.660171071,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,TPSA,MolWt,LabuteASA,Kappa1
1,16,19,5,100,2,0.875221339,-0.01521898,LUMO,HOMO,CT100,ATS0dv,BalabanJ,TPSA,Eads100,MolWt,NumRotatableBonds,Kappa1
1,16,20,7,300,5,0.846317321,0.137788662,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,TPSA,Eads100,BalabanJ,MolWt,MinPartialCharge
1,16,21,7,100,10,0.814946402,-2.961052461,LUMO,ATS0dv,HOMO,Eads100,CT100,TPSA,MolWt,NumRotatableBonds,Kappa1,LabuteASA
1,16,22,7,200,2,0.87680019,-1.311501876,LUMO,HOMO,ATS0dv,CT100,Eads100,TPSA,BalabanJ,LabuteASA,MolWt,NumRotatableBonds
1,16,23,7,100,2,0.879117441,-0.332513355,LUMO,HOMO,CT100,ATS0dv,Eads100,TPSA,BalabanJ,LabuteASA,SpAbs_A,NumRotatableBonds
1,16,24,5,200,2,0.873486804,0.359084943,HOMO,LUMO,CT100,ATS0dv,Eads100,TPSA,BalabanJ,MolWt,LabuteASA,SpAbs_A
1,16,25,5,100,2,0.878412028,-0.117260981,LUMO,HOMO,CT100,ATS0dv,BalabanJ,NumRotatableBonds,Eads100,TPSA,LabuteASA,Kappa1
1,16,26,5,100,2,0.877753631,-0.834196527,LUMO,HOMO,CT100,ATS0dv,TPSA,LabuteASA,Eads100,BalabanJ,NumRotatableBonds,Kappa1
1,16,27,5,300,2,0.874330397,0.115009071,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,BalabanJ,Eads100,LabuteASA,MolWt,HeavyAtomMolWt
1,16,28,7,300,2,0.872524898,-0.532163474,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,LabuteASA,MolWt,LogEE_A
1,16,29,3,300,5,0.770103243,-0.22048555,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,MolWt,LabuteASA,SpAbs_A
1,17,18,7,100,10,0.752054242,-1.746085633,LUMO,HOMO,ATS0dv,CT100,TPSA,MolWt,Kappa1,BalabanJ,LabuteASA,Eads100
1,17,19,7,200,2,0.883373301,-0.584735402,LUMO,HOMO,ATS0dv,TPSA,CT100,BalabanJ,NumRotatableBonds,MolWt,HeavyAtomMolWt,Kappa1
1,17,20,3,300,10,0.760145956,0.109147511,HOMO,LUMO,NumRotatableBonds,TPSA,ATS0dv,CT100,BalabanJ,MolWt,Eads100,HeavyAtomMolWt
1,17,21,5,300,10,0.821517886,-6.787864038,LUMO,ATS0dv,HOMO,TPSA,Eads100,CT100,MolWt,BalabanJ,LabuteASA,HeavyAtomMolWt
1,17,22,5,200,2,0.870353246,-4.106068547,LUMO,HOMO,ATS0dv,CT100,TPSA,BalabanJ,NumRotatableBonds,Eads100,LabuteASA,MolWt
1,17,23,3,300,2,0.820718292,-1.08407481,LUMO,HOMO,ATS0dv,CT100,TPSA,NumRotatableBonds,Eads100,BalabanJ,LabuteASA,HeavyAtomMolWt
1,17,24,3,200,5,0.782033614,0.110580582,HOMO,LUMO,ATS0dv,TPSA,CT100,LabuteASA,Eads100,BalabanJ,MolWt,HeavyAtomMolWt
1,17,25,5,200,10,0.741384063,-0.718411554,LUMO,ATS0dv,HOMO,CT100,TPSA,NumRotatableBonds,MolWt,LabuteASA,Eads100,Kappa1
1,17,26,5,200,10,0.753228889,-3.541953705,LUMO,HOMO,ATS0dv,TPSA,NumRotatableBonds,CT100,LabuteASA,MolWt,Kappa1,HeavyAtomMolWt
1,17,27,3,300,2,0.831288802,-0.133005138,LUMO,ATS0dv,NumRotatableBonds,HOMO,CT100,BalabanJ,TPSA,Eads100,HeavyAtomMolWt,LabuteASA
1,17,28,3,300,2,0.817835968,-1.304023951,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,BalabanJ,TPSA,Eads100,LabuteASA,HeavyAtomMolWt
1,17,29,3,300,5,0.767327123,-0.719823093,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,TPSA,BalabanJ,LabuteASA,HeavyAtomMolWt
1,18,19,5,200,2,0.868404301,-0.007813461,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,TPSA,MolWt,NumRotatableBonds,HeavyAtomMolWt
1,18,20,3,300,10,0.73811633,0.114103361,HOMO,LUMO,CT100,ATS0dv,NumRotatableBonds,Eads100,TPSA,BalabanJ,MolWt,Kappa1
1,18,21,5,100,5,0.871204936,-2.466805465,LUMO,ATS0dv,HOMO,CT100,Eads100,TPSA,MolWt,BalabanJ,MaxAbsPartialCharge,LabuteASA
1,18,22,3,200,10,0.71289613,-1.18056694,LUMO,HOMO,ATS0dv,CT100,TPSA,Eads100,NumRotatableBonds,SpAbs_A,LabuteASA,MolWt
1,18,23,7,100,2,0.880294368,-0.309032099,LUMO,HOMO,CT100,ATS0dv,Eads100,TPSA,BalabanJ,LabuteASA,MolWt,NumRotatableBonds
1,18,24,5,200,5,0.81890167,0.311816356,HOMO,LUMO,CT100,ATS0dv,Eads100,TPSA,MolWt,BalabanJ,LabuteASA,HeavyAtomMolWt
1,18,25,5,200,10,0.728548114,-0.184308083,LUMO,ATS0dv,HOMO,CT100,Eads100,TPSA,NumRotatableBonds,MolWt,LabuteASA,Kappa1
1,18,26,5,200,5,0.822451008,-0.703059148,LUMO,HOMO,ATS0dv,CT100,TPSA,Eads100,BalabanJ,NumRotatableBonds,LabuteASA,MolWt
1,18,27,3,300,2,0.830287728,0.075246513,ATS0dv,LUMO,CT100,HOMO,NumRotatableBonds,Eads100,BalabanJ,TPSA,MolWt,LabuteASA
1,18,28,3,200,2,0.82280146,-0.447635338,LUMO,ATS0dv,HOMO,CT100,Eads100,NumRotatableBonds,BalabanJ,TPSA,LabuteASA,MolWt
1,18,29,3,200,2,0.822137185,-0.210499275,LUMO,ATS0dv,HOMO,CT100,Eads100,NumRotatableBonds,BalabanJ,MolWt,LabuteASA,TPSA
1,19,20,7,300,10,0.760291392,0.134659644,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,TPSA,Eads100,BalabanJ,HeavyAtomMolWt,MolWt
1,19,21,7,100,5,0.874506609,-1.204746543,LUMO,ATS0dv,HOMO,CT100,Eads100,TPSA,BalabanJ,MolWt,MaxAbsPartialCharge,NumRotatableBonds
1,19,22,7,200,2,0.874569691,-0.264010404,LUMO,HOMO,ATS0dv,CT100,Eads100,TPSA,BalabanJ,NumRotatableBonds,SpAbs_A,MolWt
1,19,23,7,100,2,0.878070191,0.070361223,LUMO,HOMO,CT100,ATS0dv,Eads100,BalabanJ,NumRotatableBonds,TPSA,LabuteASA,SpAbs_A
1,19,24,7,200,5,0.819326649,0.368713349,HOMO,LUMO,ATS0dv,CT100,Eads100,TPSA,MolWt,BalabanJ,LabuteASA,SpAbs_A
1,19,25,5,100,2,0.879466363,0.069907283,LUMO,HOMO,CT100,ATS0dv,NumRotatableBonds,BalabanJ,Eads100,LabuteASA,TPSA,MolWt
1,19,26,5,100,2,0.875573853,-0.011016741,LUMO,HOMO,CT100,ATS0dv,TPSA,NumRotatableBonds,Eads100,BalabanJ,MolWt,LabuteASA
1,19,27,5,200,2,0.873791459,0.227028604,LUMO,ATS0dv,CT100,HOMO,BalabanJ,NumRotatableBonds,Eads100,MolWt,TPSA,LabuteASA
1,19,28,5,200,2,0.868358128,0.015188393,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,TPSA,SpAbs_A,LabuteASA
1,19,29,7,200,5,0.817700538,0.095610466,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,MolWt,LabuteASA,SpAbs_A
1,20,21,7,300,5,0.883341546,0.233003545,LUMO,HOMO,ATS0dv,TPSA,Eads100,CT100,BalabanJ,NumRotatableBonds,MolWt,MaxAbsPartialCharge
1,20,22,5,200,10,0.754610334,0.095130909,HOMO,LUMO,NumRotatableBonds,CT100,ATS0dv,TPSA,Eads100,BalabanJ,MolWt,HeavyAtomMolWt
1,20,23,3,200,10,0.727040231,0.083916155,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,Eads100,TPSA,MolWt,BalabanJ,Kappa1
1,20,24,7,200,2,0.902424455,0.017724903,HOMO,TPSA,CT100,LUMO,ATS0dv,Eads100,BalabanJ,MolWt,MinPartialCharge,LabuteASA
1,20,25,7,200,10,0.755329947,0.094381984,HOMO,ATS0dv,LUMO,CT100,NumRotatableBonds,TPSA,Eads100,BalabanJ,MolWt,FractionCSP3
1,20,26,7,200,10,0.770538742,0.182741745,HOMO,ATS0dv,LUMO,CT100,NumRotatableBonds,TPSA,Eads100,MolWt,HeavyAtomMolWt,BalabanJ
1,20,27,3,300,10,0.727844424,0.225170722,HOMO,ATS0dv,LUMO,NumRotatableBonds,CT100,TPSA,Eads100,BalabanJ,HeavyAtomMolWt,MolWt
1,20,28,5,200,10,0.746192956,0.092872631,HOMO,LUMO,ATS0dv,CT100,Eads100,NumRotatableBonds,TPSA,BalabanJ,MinPartialCharge,HeavyAtomMolWt
1,20,29,3,200,10,0.738758982,0.047271935,HOMO,LUMO,CT100,ATS0dv,NumRotatableBonds,Eads100,TPSA,BalabanJ,HeavyAtomMolWt,MinPartialCharge
1,21,22,7,100,10,0.802589703,-4.363148829,LUMO,ATS0dv,HOMO,Eads100,CT100,TPSA,MolWt,Chi0,HeavyAtomMolWt,NumRotatableBonds
1,21,23,7,100,5,0.864180537,-1.873197504,LUMO,ATS0dv,HOMO,Eads100,CT100,TPSA,Chi0,MolWt,MinPartialCharge,BalabanJ
1,21,24,7,100,2,0.901295967,0.039376798,LUMO,HOMO,ATS0dv,CT100,Eads100,TPSA,SpAbs_A,MinPartialCharge,MolWt,Chi0
1,21,25,7,200,10,0.804790612,-1.446831244,LUMO,ATS0dv,HOMO,Eads100,CT100,TPSA,MolWt,BalabanJ,HeavyAtomMolWt,MinPartialCharge
1,21,26,7,200,10,0.814832495,-3.806465492,LUMO,ATS0dv,HOMO,TPSA,Eads100,CT100,HeavyAtomMolWt,MolWt,PEOE_VSA1,MaxAbsPartialCharge
1,21,27,7,200,5,0.871168229,-0.737717716,LUMO,ATS0dv,Eads100,HOMO,CT100,TPSA,FractionCSP3,HeavyAtomMolWt,BalabanJ,MolWt
1,21,28,5,200,10,0.808005177,-2.288269564,LUMO,ATS0dv,HOMO,Eads100,TPSA,CT100,BalabanJ,HeavyAtomMolWt,MinPartialCharge,FractionCSP3
1,21,29,5,200,5,0.855720119,-1.720892457,LUMO,ATS0dv,Eads100,HOMO,CT100,BalabanJ,TPSA,MinPartialCharge,FractionCSP3,HeavyAtomMolWt
1,22,23,3,100,2,0.816744996,-0.820030387,LUMO,HOMO,CT100,ATS0dv,Eads100,NumRotatableBonds,TPSA,BalabanJ,SpAbs_A,Chi0
1,22,24,7,300,2,0.881623672,0.225875226,HOMO,LUMO,CT100,ATS0dv,Eads100,TPSA,HeavyAtomMolWt,MolWt,Chi0,BalabanJ
1,22,25,7,300,2,0.87553907,-0.427211161,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,MolWt,TPSA,Chi0
1,22,26,7,100,2,0.867893826,-1.90267019,LUMO,HOMO,ATS0dv,CT100,TPSA,Eads100,MolWt,NumRotatableBonds,BalabanJ,LabuteASA
1,22,27,5,300,10,0.738301997,0.004704891,LUMO,ATS0dv,HOMO,CT100,Eads100,NumRotatableBonds,TPSA,HeavyAtomMolWt,BalabanJ,MolWt
1,22,28,7,300,2,0.874909117,-0.936949245,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,TPSA,SpAbs_A,Chi0
1,22,29,5,300,2,0.865922711,-0.487886741,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,BalabanJ,SpAbs_A,Chi0,TPSA
1,23,24,5,300,5,0.822515734,0.309976451,HOMO,LUMO,ATS0dv,CT100,Eads100,TPSA,Chi0,MolWt,SpAbs_A,BalabanJ
1,23,25,5,300,5,0.817719956,-0.128111789,LUMO,ATS0dv,HOMO,Eads100,CT100,BalabanJ,NumRotatableBonds,MolWt,TPSA,Chi0
1,23,26,5,300,5,0.816051835,-0.372160393,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,TPSA,MolWt,Chi0
1,23,27,5,300,2,0.880069367,0.142783632,LUMO,ATS0dv,HOMO,CT100,Eads100,BalabanJ,NumRotatableBonds,MolWt,Chi0,HeavyAtomMolWt
1,23,28,7,100,2,0.869890123,-0.271994435,LUMO,ATS0dv,HOMO,CT100,Eads100,BalabanJ,TPSA,Chi0,SpAbs_A,NumRotatableBonds
1,23,29,5,300,2,0.872633453,-0.103455632,LUMO,HOMO,ATS0dv,Eads100,CT100,BalabanJ,NumRotatableBonds,Chi0,SpAbs_A,LogEE_A
1,24,25,5,300,2,0.873753031,0.307166387,HOMO,LUMO,ATS0dv,CT100,Eads100,BalabanJ,HeavyAtomMolWt,MolWt,TPSA,Chi0
1,24,26,7,300,5,0.816686925,0.373597228,HOMO,LUMO,ATS0dv,CT100,TPSA,HeavyAtomMolWt,SpAbs_A,Eads100,LogEE_A,Chi0
1,24,27,5,300,2,0.86222379,0.371843853,LUMO,HOMO,ATS0dv,CT100,Eads100,HeavyAtomMolWt,BalabanJ,Chi0,MolWt,LogEE_A
1,24,28,7,300,5,0.809564919,0.283388991,HOMO,LUMO,ATS0dv,CT100,Eads100,Chi0,TPSA,SpAbs_A,BalabanJ,HeavyAtomMolWt
1,24,29,7,300,2,0.872284549,0.297035882,HOMO,LUMO,Eads100,CT100,ATS0dv,BalabanJ,SpAbs_A,Chi0,HeavyAtomMolWt,LogEE_A
1,25,26,7,300,2,0.877767196,-0.13609985,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,BalabanJ,Eads100,TPSA,HeavyAtomMolWt,MinPartialCharge
1,25,27,7,200,2,0.874887723,0.096688201,LUMO,ATS0dv,CT100,HOMO,NumRotatableBonds,BalabanJ,Eads100,MolWt,LogEE_A,HeavyAtomMolWt
1,25,28,5,200,2,0.859044555,-0.090365903,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,TPSA,SpAbs_A,Chi0
1,25,29,3,100,2,0.80610674,0.033970954,LUMO,HOMO,CT100,ATS0dv,Eads100,NumRotatableBonds,BalabanJ,SpAbs_A,TPSA,LogEE_A
1,26,27,7,200,2,0.865334437,0.200489351,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,BalabanJ,Eads100,TPSA,LogEE_A,HeavyAtomMolWt
1,26,28,7,100,2,0.856970677,-0.449405741,LUMO,HOMO,CT100,ATS0dv,Eads100,TPSA,NumRotatableBonds,BalabanJ,SpAbs_A,Chi0
1,26,29,5,300,5,0.805397149,-0.138968592,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,SpAbs_A,TPSA,Chi0
1,27,28,7,200,2,0.872343077,0.138356823,LUMO,ATS0dv,CT100,HOMO,NumRotatableBonds,Eads100,BalabanJ,LogEE_A,HeavyAtomMolWt,MolWt
1,27,29,3,300,5,0.78595115,0.209180671,LUMO,ATS0dv,CT100,HOMO,Eads100,NumRotatableBonds,BalabanJ,HeavyAtomMolWt,Chi0,FractionCSP3
1,28,29,5,300,5,0.816648889,-0.126782428,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,HeavyAtomMolWt,LogEE_A,Kappa1
2,3,4,7,300,5,0.79387509,0.603208661,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,Eads100,MolWt,Kappa1,HeavyAtomMolWt
2,3,5,5,300,2,0.842749769,0.775487286,LUMO,HOMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,SpAbs_A,TPSA,HeavyAtomMolWt
2,3,6,5,300,2,0.855004044,0.547732653,LUMO,HOMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,LabuteASA,SpAbs_A,HeavyAtomMolWt
2,3,7,5,300,2,0.853355624,0.657995184,HOMO,LUMO,CT100,ATS0dv,TPSA,Eads100,MaxAbsPartialCharge,Kappa1,SpAbs_A,Chi0
2,3,8,3,300,5,0.744900775,0.44164456,HOMO,LUMO,ATS0dv,CT100,LabuteASA,Eads100,MolWt,Kappa1,SpAbs_A,NumRotatableBonds
2,3,9,3,200,10,0.725431851,0.157070597,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MolWt,Eads100,MaxAbsPartialCharge,HeavyAtomMolWt,MinPartialCharge
2,3,10,5,300,5,0.799201227,0.641707967,HOMO,LUMO,ATS0dv,CT100,MolWt,Eads100,Kappa1,SpAbs_A,HeavyAtomMolWt,Chi0
2,3,11,5,300,2,0.850719435,0.69041677,HOMO,LUMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,LabuteASA,SpAbs_A,Kappa1
2,3,12,5,300,5,0.802110749,0.429689182,HOMO,LUMO,ATS0dv,CT100,MolWt,Eads100,MaxAbsPartialCharge,LabuteASA,TPSA,HeavyAtomMolWt
2,3,13,5,300,5,0.815758361,0.426124675,HOMO,LUMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,HeavyAtomMolWt,Kappa1,LabuteASA
2,3,14,7,300,2,0.861382713,0.47856732,LUMO,HOMO,ATS0dv,CT100,MolWt,LabuteASA,Eads100,MaxAbsPartialCharge,HeavyAtomMolWt,Chi0
2,3,15,7,300,5,0.798130958,0.780065959,HOMO,LUMO,ATS0dv,CT100,MolWt,Eads100,MaxAbsPartialCharge,Kappa1,LabuteASA,HeavyAtomMolWt
2,3,16,5,300,5,0.799914736,0.69380552,HOMO,LUMO,ATS0dv,CT100,MolWt,Eads100,TPSA,MaxAbsPartialCharge,Kappa1,Chi0
2,3,17,5,300,2,0.852125549,0.627939979,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,TPSA,MolWt,MinPartialCharge,HeavyAtomMolWt
2,3,18,5,300,5,0.798354252,0.645444888,HOMO,LUMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,TPSA,LabuteASA,Kappa1
2,3,19,7,300,2,0.863970173,0.319481775,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MolWt,HeavyAtomMolWt,LabuteASA,BalabanJ
2,3,20,7,300,2,0.855543416,-1.014905243,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,NumRotatableBonds,TPSA,MinPartialCharge,MolWt
2,3,21,5,100,10,0.803269499,-0.060256711,LUMO,HOMO,ATS0dv,CT100,Eads100,TPSA,HeavyAtomMolWt,MaxAbsPartialCharge,MolWt,Kappa1
2,3,22,7,300,2,0.857644459,0.606855883,HOMO,LUMO,CT100,ATS0dv,Eads100,LabuteASA,NumRotatableBonds,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt
2,3,23,7,300,5,0.803773312,0.518006696,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,NumRotatableBonds,LabuteASA,SpAbs_A
2,3,24,5,200,2,0.86046778,-0.66852486,HOMO,CT100,LUMO,Eads100,MaxAbsPartialCharge,LabuteASA,MolWt,Chi0,HeavyAtomMolWt,SpAbs_A
2,3,25,5,200,2,0.850446793,0.369026631,LUMO,HOMO,CT100,ATS0dv,Eads100,MolWt,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA,HeavyAtomMolWt
2,3,26,5,200,2,0.848728235,0.693325017,HOMO,LUMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,LabuteASA,TPSA
2,3,27,5,300,2,0.854551286,-0.442832272,LUMO,HOMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,LabuteASA,Kappa1,BalabanJ
2,3,28,5,300,2,0.849700291,0.699538235,HOMO,LUMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,MinPartialCharge,LabuteASA,MolWt,SpAbs_A
2,3,29,5,300,2,0.841102224,0.549537064,HOMO,LUMO,CT100,Eads100,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA,MinPartialCharge,SpAbs_A
2,4,5,5,300,2,0.841208924,0.747703354,HOMO,LUMO,ATS0dv,CT100,MolWt,Eads100,MaxAbsPartialCharge,LabuteASA,HeavyAtomMolWt,MinPartialCharge
2,4,6,7,300,2,0.859422935,0.523533721,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge,LabuteASA,SpAbs_A
2,4,7,7,300,2,0.856893677,0.645244254,HOMO,LUMO,CT100,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,BalabanJ,Kappa1
2,4,8,3,300,5,0.742176644,0.442443876,HOMO,LUMO,ATS0dv,CT100,LabuteASA,MinPartialCharge,MolWt,Chi0,Kappa1,MaxAbsPartialCharge
2,4,9,3,300,10,0.732240549,0.133673386,LUMO,HOMO,ATS0dv,NumRotatableBonds,CT100,MolWt,MaxAbsPartialCharge,MinPartialCharge,HeavyAtomMolWt,Chi0
2,4,10,7,300,5,0.804096235,0.630276936,HOMO,LUMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,Kappa1,HeavyAtomMolWt,MinPartialCharge,Chi0
2,4,11,5,300,2,0.849832626,0.712605961,HOMO,LUMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,Eads100,MinPartialCharge,LabuteASA,BalabanJ
2,4,12,5,300,5,0.802235482,0.457230833,HOMO,LUMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,MinPartialCharge,LabuteASA,Eads100,Chi0
